color,director_name,num_critic_for_reviews,runtime,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,year,actor_2_facebook_likes,rating,aspect_ratio,movie_facebook_likes,title_clean,revenue
Color,Ari Sandel,132.0,101.0,17.0,429.0,Romany Malco,35000.0,34017854.0,Comedy,Bella Thorne,The DUFF ,51326,36892,Skyler Samuels,4.0,cartoon on tv|generation y|high school|overalls|strong female character,http://www.imdb.com/title/tt1666801/?ref_=fn_tt_tt_1,116.0,English,USA,PG-13,8500000.0,2015,966.0,6.5,2.35,8000,the duff,43709744.0
Color,Karan Johar,210.0,128.0,160.0,81.0,Jimmy Shergill,8000.0,4018695.0,Adventure|Drama|Thriller,Shah Rukh Khan,My Name Is Khan ,69759,8532,Christopher B. Duncan,2.0,airport|asperger's syndrome|autism|muslim|racial profiling,http://www.imdb.com/title/tt1188996/?ref_=fn_tt_tt_1,235.0,Hindi,India,PG-13,12000000.0,2010,327.0,8.0,2.35,27000,my name is khan,42345360.0
Color,Ken Loach,169.0,127.0,644.0,6.0,Orla Fitzgerald,97.0,1829142.0,Drama|War,Padraic Delaney,The Wind That Shakes the Barley ,36846,128,Martin Lucey,1.0,civil war|colonialism|hatred|independence|rural ireland,http://www.imdb.com/title/tt0460989/?ref_=fn_tt_tt_1,222.0,English,Ireland,Not Rated,,2006,8.0,7.5,1.85,0,the wind that shakes the barley,22899908.0
Color,Serdar Akar,16.0,122.0,11.0,173.0,Bergüzar Korel,205.0,,Action|Adventure,Necati Sasmaz,Valley of the Wolves: Iraq ,14486,808,Ghassan Massoud,3.0,abu ghraib|bomb|christian|explosion|iraq,http://www.imdb.com/title/tt0493264/?ref_=fn_tt_tt_1,159.0,Arabic,Turkey,,8300000.0,2006,197.0,6.0,1.85,467,valley of the wolves: iraq,23465471.0
Color,Dan Gilroy,534.0,117.0,66.0,85.0,Michael Papajohn,15000.0,32279955.0,Crime|Drama|Thriller,Jake Gyllenhaal,Nightcrawler ,293304,15554,James Huang,1.0,employer employee relationship|ethics|journalism|sociopath|tv news,http://www.imdb.com/title/tt2872718/?ref_=fn_tt_tt_1,552.0,English,USA,R,8500000.0,2014,241.0,7.9,2.35,65000,nightcrawler,47425835.0
Color,Jonathan Dayton,270.0,101.0,36.0,27.0,Steven Christopher Parker,7000.0,59889948.0,Comedy|Drama,Steve Carell,Little Miss Sunshine ,355810,7227,Jill Talley,1.0,gay|graduate student|sister sister relationship|sprite|uncle nephew relationship,http://www.imdb.com/title/tt0449059/?ref_=fn_tt_tt_1,889.0,English,USA,R,8000000.0,2006,150.0,7.9,2.35,15000,little miss sunshine,101059401.0
Color,Chris Stokes,58.0,95.0,548.0,360.0,Marques Houston,389.0,40066497.0,Drama|Music,Jennifer Freeman,You Got Served ,23671,1792,Steve Harvey,0.0,competition|dance contest|friend|money|street dancing,http://www.imdb.com/title/tt0365957/?ref_=fn_tt_tt_1,247.0,English,USA,PG-13,8000000.0,2004,363.0,3.5,1.85,0,you got served,50576805.0
Color,Rick Famuyiwa,37.0,109.0,44.0,458.0,Sanaa Lathan,1000.0,27362712.0,Comedy|Drama|Music|Romance,Boris Kodjoe,Brown Sugar ,5971,3199,Wendell Pierce,1.0,basketball|hip hop|rap music|record company|writer,http://www.imdb.com/title/tt0297037/?ref_=fn_tt_tt_1,60.0,English,USA,PG-13,8000000.0,2002,886.0,6.5,1.85,0,brown sugar,28316451.0
Color,Jonathan Levine,327.0,100.0,129.0,3000.0,Anna Kendrick,23000.0,34963967.0,Comedy|Drama|Romance,Joseph Gordon-Levitt,50/50 ,270441,39807,Bryce Dallas Howard,2.0,best friend|cancer|survival rate|therapist|vomiting,http://www.imdb.com/title/tt1306980/?ref_=fn_tt_tt_1,378.0,English,USA,R,8000000.0,2011,10000.0,7.7,1.85,40000,50/50,41097853.0
Color,Masayuki Ochiai,135.0,90.0,5.0,297.0,David Denman,449.0,25926543.0,Horror|Mystery|Thriller,James Kyson,Shutter ,26609,1534,Daisy Betts,1.0,car accident|japan|newlywed|photograph|photographer,http://www.imdb.com/title/tt0482599/?ref_=fn_tt_tt_1,148.0,English,USA,PG-13,8000000.0,2008,332.0,5.2,1.85,0,shutter,48555306.0
Color,Tom Gormican,164.0,94.0,19.0,117.0,Lola Glaudini,363.0,26049082.0,Comedy|Romance,Mackenzie Davis,That Awkward Moment ,76791,1024,Josh Pais,3.0,dating|divorce|father daughter relationship|mother daughter relationship|party,http://www.imdb.com/title/tt1800246/?ref_=fn_tt_tt_1,100.0,English,USA,R,8000000.0,2014,342.0,6.1,2.35,0,that awkward moment,45640143.0
Color,Doug Atchison,95.0,112.0,3.0,268.0,Sean Michael Afable,876.0,18811135.0,Drama,Curtis Armstrong,Akeelah and the Bee ,15337,2832,Tzi Ma,0.0,national spelling bee|principal|school principal|spelling|spelling bee,http://www.imdb.com/title/tt0437800/?ref_=fn_tt_tt_1,172.0,English,USA,PG,,2006,801.0,7.5,2.35,0,akeelah and the bee,18948425.0
Color,Jonas Elmer,121.0,97.0,3.0,631.0,Frances Conroy,24000.0,16699684.0,Comedy|Romance,J.K. Simmons,New in Town ,17461,25792,Harry Connick Jr.,1.0,love|manufacturing|minnesota|plant|small town,http://www.imdb.com/title/tt1095174/?ref_=fn_tt_tt_1,78.0,English,USA,PG,8000000.0,2009,827.0,5.6,1.85,0,new in town,29010817.0
Color,Mary Harron,288.0,102.0,126.0,517.0,Justin Theroux,23000.0,15047419.0,Crime|Drama,Christian Bale,American Psycho ,357275,25462,Samantha Mathis,1.0,1980s|business card|male rear nudity|materialism|narcissism,http://www.imdb.com/title/tt0144084/?ref_=fn_tt_tt_1,1061.0,English,USA,R,7000000.0,2000,1000.0,7.6,2.35,18000,american psycho,34266564.0
Color,Miguel Arteta,107.0,93.0,44.0,596.0,Zooey Deschanel,15000.0,14015786.0,Drama|Romance,Jake Gyllenhaal,The Good Girl ,37952,27646,Tim Blake Nelson,3.0,dysfunctional marriage|marijuana|small town|store|trying to conceive,http://www.imdb.com/title/tt0279113/?ref_=fn_tt_tt_1,298.0,English,USA,R,5000000.0,2002,11000.0,6.5,1.85,938,the good girl,16856124.0
Color,Nicole Holofcener,231.0,93.0,132.0,216.0,Ben Falcone,434.0,17536788.0,Comedy|Drama|Romance,Christopher Nicholas Smith,Enough Said ,49240,1183,Michaela Watkins,2.0,dating|divorcee|ex husband|ex wife|party,http://www.imdb.com/title/tt2390361/?ref_=fn_tt_tt_1,142.0,English,USA,PG-13,8000000.0,2013,265.0,7.1,1.85,12000,enough said,25288872.0
Color,Will Gluck,262.0,92.0,87.0,424.0,Dan Byrd,15000.0,58401464.0,Comedy|Romance,Emma Stone,Easy A ,276746,16982,Fred Armisen,1.0,gay|gay interest|high school|school|student,http://www.imdb.com/title/tt1282140/?ref_=fn_tt_tt_1,264.0,English,USA,PG-13,8000000.0,2010,1000.0,7.1,1.85,19000,easy a,75026216.0
 Black and White,E. Elias Merhige,196.0,92.0,54.0,306.0,Udo Kier,776.0,8279017.0,Drama|Horror,Eddie Izzard,Shadow of the Vampire ,34191,1761,Catherine McCormack,1.0,actor|breasts|film actress|nosferatu|vampire,http://www.imdb.com/title/tt0189998/?ref_=fn_tt_tt_1,339.0,English,UK,R,8000000.0,2000,595.0,6.9,2.35,0,shadow of the vampire,11155214.0
Color,Fina Torres,72.0,92.0,26.0,417.0,John de Lancie,1000.0,5018450.0,Comedy|Fantasy|Romance,Harold Perrineau,Woman on Top ,8546,2687,Mark Feuerstein,0.0,cross dresser|food|friend|motion sickness|restaurant,http://www.imdb.com/title/tt0206420/?ref_=fn_tt_tt_1,86.0,English,USA,R,8000000.0,2000,905.0,5.3,2.35,859,woman on top,10194274.0
Color,Mike Leigh,248.0,129.0,608.0,386.0,Imelda Staunton,1000.0,3205244.0,Comedy|Drama,Jim Broadbent,Another Year ,23629,2265,Phil Davis,0.0,autumn|four seasons|friend|looking at one's self in a mirror|unhappiness,http://www.imdb.com/title/tt1431181/?ref_=fn_tt_tt_1,141.0,English,UK,PG-13,10000000.0,2010,579.0,7.3,2.35,0,another year,19722766.0
Color,François Ozon,128.0,111.0,341.0,569.0,Isabelle Huppert,963.0,3076425.0,Comedy|Crime|Musical|Romance,Catherine Deneuve,8 Women ,23660,3543,Emmanuelle Béart,1.0,cook|industrialist|secret|snowstorm|suspect,http://www.imdb.com/title/tt0283832/?ref_=fn_tt_tt_1,162.0,French,France,R,8000000.0,2002,678.0,7.1,1.85,0,8 women,42426583.0
Color,François Ozon,160.0,102.0,341.0,15.0,Ludivine Sagnier,844.0,10105505.0,Crime|Drama|Mystery|Thriller,Charlotte Rampling,Swimming Pool ,35065,1389,Jean-Claude Lecas,0.0,luberon|mystery writer|night|publisher|swimming,http://www.imdb.com/title/tt0324133/?ref_=fn_tt_tt_1,288.0,English,France,R,,2003,521.0,6.8,1.85,0,swimming pool,22441497.0
Color,Eli Roth,252.0,94.0,0.0,658.0,Lauren German,1000.0,17544812.0,Horror,Jay Hernandez,Hostel: Part II ,69989,4707,Stanislav Ianevski,0.0,american|hostel|slovakia|torture|train,http://www.imdb.com/title/tt0498353/?ref_=fn_tt_tt_1,384.0,English,USA,R,10000000.0,2007,683.0,5.4,2.35,0,hostel: part ii,35728183.0
Color,Lone Scherfig,278.0,100.0,92.0,221.0,Olivia Williams,3000.0,12574715.0,Drama,Dominic Cooper,An Education ,112138,4198,Ellie Kendrick,0.0,1960s|age difference|france|loss of virginity|oxford,http://www.imdb.com/title/tt1174732/?ref_=fn_tt_tt_1,237.0,English,UK,PG-13,4500000.0,2009,766.0,7.3,2.35,12000,an education,26096852.0
Color,Joe Carnahan,127.0,105.0,248.0,147.0,Chi McBride,673.0,10460089.0,Crime|Drama|Mystery|Thriller,Jason Patric,Narc ,34098,1442,Alan Van Sprang,1.0,blood splatter|cover up|murder|police shootout|undercover,http://www.imdb.com/title/tt0272207/?ref_=fn_tt_tt_1,214.0,English,USA,R,7500000.0,2002,466.0,7.2,1.85,1000,narc,12633747.0
Color,Vincent Paronnaud,242.0,89.0,10.0,106.0,Gena Rowlands,963.0,4443403.0,Animation|Biography|Drama|War,Catherine Deneuve,Persepolis ,70194,1754,Danielle Darrieux,0.0,dream|girl|iran|islamic revolution|revolution,http://www.imdb.com/title/tt0808417/?ref_=fn_tt_tt_1,158.0,French,France,PG-13,7300000.0,2007,545.0,8.0,1.85,14000,persepolis,22783990.0
Color,Dennis Gansel,93.0,107.0,23.0,93.0,Elyas M'Barek,287.0,,Drama|Thriller,Max Riemelt,The Wave ,80639,635,Jennifer Ulrich,0.0,autocracy|based on real events|dictatorship|germany|teacher,http://www.imdb.com/title/tt1063669/?ref_=fn_tt_tt_1,96.0,German,Germany,,5000000.0,2008,150.0,7.6,2.35,25000,the wave,32350637.0
Color,Jason Reitman,387.0,96.0,655.0,973.0,Jennifer Garner,24000.0,143492840.0,Comedy|Drama|Romance,J.K. Simmons,Juno ,414335,28817,Rainn Wilson,0.0,adoption|baby|friend|pregnancy|school,http://www.imdb.com/title/tt0467406/?ref_=fn_tt_tt_1,881.0,English,USA,PG-13,7500000.0,2007,3000.0,7.5,1.85,10000,juno,232372917.0
Color,Jason Reitman,387.0,96.0,655.0,973.0,Jennifer Garner,24000.0,143492840.0,Comedy|Drama|Romance,J.K. Simmons,Juno ,414345,28817,Rainn Wilson,0.0,adoption|baby|friend|pregnancy|school,http://www.imdb.com/title/tt0467406/?ref_=fn_tt_tt_1,881.0,English,USA,PG-13,7500000.0,2007,3000.0,7.5,1.85,10000,juno,232372917.0
Color,Marc Webb,331.0,95.0,464.0,11000.0,Chloë Grace Moretz,23000.0,32391374.0,Comedy|Drama|Romance,Joseph Gordon-Levitt,500 Days of Summer ,376600,54075,Zooey Deschanel,43.0,friend|greeting card|office|summer|true love,http://www.imdb.com/title/tt1022603/?ref_=fn_tt_tt_1,494.0,English,USA,PG-13,7500000.0,2009,17000.0,7.7,2.35,40000,500 days of summer,60722734.0
Color,Steven Soderbergh,324.0,110.0,0.0,11000.0,Alex Pettyfer,17000.0,113709992.0,Comedy|Drama,Channing Tatum,Magic Mike ,108843,46646,Matthew McConaughey,1.0,bank|male nudity|male objectification|male stripper|stripper,http://www.imdb.com/title/tt1915581/?ref_=fn_tt_tt_1,281.0,English,USA,R,7000000.0,2012,15000.0,6.1,2.35,54000,magic mike,167221571.0
Color,Jonathan Liebesman,140.0,96.0,474.0,82.0,Emma Caulfield,1000.0,32131483.0,Horror|Mystery|Thriller,Sullivan Stapleton,Darkness Falls ,25870,2212,Angus Sampson,0.0,boy|darkness|light|tooth|tooth fairy,http://www.imdb.com/title/tt0282209/?ref_=fn_tt_tt_1,369.0,English,USA,PG-13,11000000.0,2003,970.0,4.9,2.35,2000,darkness falls,47488536.0
Color,Jay Russell,79.0,95.0,13.0,430.0,Frankie Muniz,1000.0,34099640.0,Drama|Family|Sport,Clint Howard,My Dog Skip ,16651,2515,Cody Linley,0.0,1940s|dog|mississippi|puppy|veteran,http://www.imdb.com/title/tt0156812/?ref_=fn_tt_tt_1,149.0,English,USA,PG,5000000.0,2000,934.0,7.0,1.37,0,my dog skip,35547761.0
Color,Adam Brooks,160.0,112.0,20.0,61.0,Sakina Jaffrey,16000.0,31973840.0,Comedy|Drama|Romance,Ryan Reynolds,"Definitely, Maybe ",127760,16289,Paulina Gerzon,5.0,college|daughter|girl|sex|wisconsin,http://www.imdb.com/title/tt0832266/?ref_=fn_tt_tt_1,168.0,English,Germany,PG-13,,2008,109.0,7.2,2.35,0,"definitely, maybe",55990299.0
Color,Salim Akil,52.0,112.0,70.0,826.0,Loretta Devine,1000.0,37295394.0,Comedy|Drama,Gary Dourdan,Jumping the Broom ,7973,5959,Laz Alonso,8.0,martha's vineyard|mother|older woman younger man relationship|wedding|weekend,http://www.imdb.com/title/tt1640484/?ref_=fn_tt_tt_1,59.0,English,USA,PG-13,6600000.0,2011,912.0,5.7,1.85,0,jumping the broom,38158601.0
 Black and White,George Clooney,351.0,93.0,0.0,566.0,Tate Donovan,21000.0,31501218.0,Biography|Drama|History,Robert Downey Jr.,"Good Night, and Good Luck. ",84070,22745,Alex Borstein,0.0,cbs|expose|fear|paranoia|reporter,http://www.imdb.com/title/tt0433383/?ref_=fn_tt_tt_1,526.0,English,USA,PG,7500000.0,2005,650.0,7.5,1.85,0,"good night, and good luck.",54641191.0
Color,Bennett Miller,271.0,110.0,152.0,27.0,Michael J. Burg,22000.0,28747570.0,Biography|Crime|Drama,Philip Seymour Hoffman,Capote ,100571,22140,Kwesi Ameyaw,1.0,book|holcomb kansas|kansas|killer|truman capote,http://www.imdb.com/title/tt0379725/?ref_=fn_tt_tt_1,416.0,English,Canada,R,7000000.0,2005,68.0,7.4,2.35,0,capote,49327405.0
Color,Neil Marshall,342.0,100.0,197.0,159.0,Shauna Macdonald,513.0,26005908.0,Adventure|Horror|Thriller,MyAnna Buring,The Descent ,154938,1379,Craig Conway,0.0,cave|expedition|friendship between women|group of friends|survival horror,http://www.imdb.com/title/tt0435625/?ref_=fn_tt_tt_1,1100.0,English,UK,R,3500000.0,2005,239.0,7.2,2.35,10000,the descent,57051053.0
Color,Don Kempf,14.0,46.0,0.0,69.0,Michael Jordan,13000.0,18642318.0,Documentary|Sport,Bill Murray,Michael Jordan to the Max ,1723,13448,Bob Costas,0.0,basketball|basketball player|character name in title|chicago bulls|imax,http://www.imdb.com/title/tt0245280/?ref_=fn_tt_tt_1,13.0,English,USA,,,2000,366.0,7.5,1.44,407,michael jordan to the max,21268532.0
Color,Matt Bettinelli-Olpin,137.0,89.0,14.0,270.0,Allison Miller,971.0,15818967.0,Horror|Mystery,Zach Gilford,Devil's Due ,13913,2517,Vanessa Ray,0.0,eiffel tower at night|honeymoon|implied insemination|party|taxi driver,http://www.imdb.com/title/tt2752758/?ref_=fn_tt_tt_1,120.0,English,USA,R,7000000.0,2014,479.0,4.0,1.85,0,devil's due,36921560.0
Color,Rob Zombie,261.0,109.0,0.0,597.0,Ken Foree,1000.0,16901126.0,Crime|Horror,Sid Haig,The Devil's Rejects ,76267,3544,Lew Temple,0.0,escape|police|road trip|sheriff|texas,http://www.imdb.com/title/tt0395584/?ref_=fn_tt_tt_1,687.0,English,USA,R,7000000.0,2005,649.0,6.9,1.85,0,the devil's rejects,20901859.0
 Black and White,Rob Zombie,202.0,105.0,0.0,303.0,Matthew McGrory,1000.0,12583510.0,Horror,Sid Haig,House of 1000 Corpses ,60709,2444,Erin Daniels,0.0,actor playing multiple roles|axe|dark comedy|masked man|sadism,http://www.imdb.com/title/tt0251736/?ref_=fn_tt_tt_1,922.0,English,USA,R,7000000.0,2003,340.0,6.0,1.85,0,house of 1000 corpses,16829545.0
Color,Ethan Coen,341.0,106.0,1000.0,98.0,Fred Melamed,816.0,9190525.0,Comedy|Drama,Michael Stuhlbarg,A Serious Man ,102125,1120,Peter Breitmayer,1.0,bar mitzvah|jewish|marital breakup|nose job|rabbi,http://www.imdb.com/title/tt1019452/?ref_=fn_tt_tt_1,324.0,English,USA,R,7000000.0,2009,105.0,7.0,1.85,10000,a serious man,31430334.0
Color,Tom Ford,281.0,99.0,192.0,292.0,Teddy Sears,14000.0,9166863.0,Drama|Romance,Colin Firth,A Single Man ,83182,14816,Keri Lynn Pratt,2.0,car accident|male full back nudity|practicing a suicide|public nudity|suicide contemplation,http://www.imdb.com/title/tt1315981/?ref_=fn_tt_tt_1,247.0,English,USA,R,7000000.0,2009,343.0,7.6,2.35,16000,a single man,24964890.0
Color,Gurinder Chadha,119.0,122.0,98.0,397.0,Martin Henderson,729.0,6601079.0,Comedy|Drama|Musical|Romance,Indira Varma,Bride & Prejudice ,17436,2321,Anupam Kher,1.0,bollywood|india|jane austen|london england|travel,http://www.imdb.com/title/tt0361411/?ref_=fn_tt_tt_1,276.0,English,UK,PG-13,7000000.0,2004,579.0,6.2,2.35,0,bride & prejudice,24716440.0
Color,Phillip Noyce,74.0,94.0,176.0,46.0,David Gulpilil,116.0,6165429.0,Adventure|Biography|Drama|History,Roy Billing,Rabbit-Proof Fence ,23486,312,Deborah Mailman,1.0,aborigine|based on true story|colonialism|fence|half caste,http://www.imdb.com/title/tt0252444/?ref_=fn_tt_tt_1,249.0,Aboriginal,Australia,PG,6000000.0,2002,93.0,7.5,2.35,0,rabbit-proof fence,16217411.0
Color,Mark Tonderai,224.0,101.0,13.0,261.0,Nolan Gerard Funk,34000.0,31607598.0,Drama|Horror|Thriller,Jennifer Lawrence,House at the End of the Street ,58366,35717,Gil Bellows,1.0,brother sister relationship|death of sister|female protagonist|mother daughter relationship|murder,http://www.imdb.com/title/tt1582507/?ref_=fn_tt_tt_1,160.0,English,Canada,PG-13,6900000.0,2012,924.0,5.6,2.35,10000,house at the end of the street,44287131.0
Color,Gabriele Muccino,36.0,125.0,125.0,11.0,Silvio Muccino,60.0,223878.0,Comedy|Drama|Romance,Laura Morante,"Remember Me, My Love ",3548,132,Giulia Michelini,1.0,box office hit|dancer|sex scene|television|underage sex,http://www.imdb.com/title/tt0323807/?ref_=fn_tt_tt_1,21.0,Italian,Italy,R,5000000.0,2003,29.0,6.5,2.35,282,"remember me, my love",12671306.0
Color,John R. Leonetti,271.0,99.0,40.0,300.0,Annabelle Wallis,1000.0,84263837.0,Horror|Mystery,Alfre Woodard,Annabelle ,81699,2323,Gabriel Bateman,0.0,horror movie prequel|murder|paranormal activity|self sacrifice|suicide,http://www.imdb.com/title/tt3322940/?ref_=fn_tt_tt_1,291.0,English,USA,R,6500000.0,2014,421.0,5.4,2.35,45000,annabelle,257047661.0
Color,Nicole Holofcener,111.0,88.0,132.0,180.0,Marin Hinkle,435.0,13367101.0,Comedy|Drama|Romance,Greg Germann,Friends with Money ,19715,1140,Jake Cherry,2.0,friend|friendship|marital problem|money problems|nervous breakdown,http://www.imdb.com/title/tt0436331/?ref_=fn_tt_tt_1,166.0,English,USA,R,6500000.0,2006,230.0,5.9,2.35,515,friends with money,18245244.0
Color,Caroline Link,73.0,141.0,11.0,8.0,Juliane Köhler,56.0,6173485.0,Biography|Drama,Merab Ninidze,Nowhere in Africa ,10672,105,Matthias Habich,0.0,breasts|farm|jew|kenya|tween girl,http://www.imdb.com/title/tt0161860/?ref_=fn_tt_tt_1,84.0,English,Germany,R,7000000.0,2001,36.0,7.7,2.35,802,nowhere in africa,24322180.0
Color,Matthew Vaughn,149.0,105.0,905.0,466.0,Sally Hawkins,27000.0,2338695.0,Crime|Drama|Thriller,Tom Hardy,Layer Cake ,134070,29277,Jamie Foreman,1.0,cake|cocaine|drugs|pills|serbian,http://www.imdb.com/title/tt0375912/?ref_=fn_tt_tt_1,263.0,English,UK,R,4000000.0,2004,594.0,7.4,2.35,0,layer cake,11850214.0
 Black and White,Wolfgang Becker,153.0,121.0,31.0,43.0,Chulpan Khamatova,65.0,4063859.0,Drama|Romance,Florian Lukas,Good Bye Lenin! ,114407,200,Burghart Klaußner,2.0,coma|east germany|german democratic republic|germany|heart attack,http://www.imdb.com/title/tt0301357/?ref_=fn_tt_tt_1,225.0,German,Germany,R,4800000.0,2003,51.0,7.7,1.85,11000,good bye lenin!,79316957.0
Color,Michael Moore,288.0,122.0,909.0,282.0,Stevie Wonder,503.0,119078393.0,Documentary|Drama|War,Osama bin Laden,Fahrenheit 9/11 ,113152,1448,Ricky Martin,0.0,anti war|interview|iraq|paranoia|war on terrorism,http://www.imdb.com/title/tt0361596/?ref_=fn_tt_tt_1,1416.0,English,USA,R,6000000.0,2004,328.0,7.5,1.85,0,fahrenheit 9/11,222446882.0
Color,Gary Hardwick,52.0,106.0,10.0,578.0,Tatyana Ali,3000.0,27457409.0,Comedy|Drama,Julie Benz,The Brothers ,3198,6419,Jenifer Lewis,4.0,african american|commitment|friend|friendship|playboy,http://www.imdb.com/title/tt0250274/?ref_=fn_tt_tt_1,43.0,English,USA,R,6000000.0,2001,685.0,6.3,1.85,478,the brothers,27958191.0
Color,Darren Aronofsky,391.0,109.0,0.0,120.0,John D'Leo,1000.0,26236603.0,Drama|Sport,Mark Margolis,The Wrestler ,251349,1582,Ajay Naidu,0.0,heart attack|stripper|supermarket|wrestler|wrestling,http://www.imdb.com/title/tt1125849/?ref_=fn_tt_tt_1,547.0,English,USA,R,6000000.0,2008,245.0,7.9,2.35,10000,the wrestler,44734660.0
Color,Christopher Guest,119.0,90.0,378.0,658.0,Catherine O'Hara,957.0,18621249.0,Comedy,John Michael Higgins,Best in Show ,45859,4611,Michael McKean,9.0,dog show|gay|gay character|gay couple|gay interest,http://www.imdb.com/title/tt0218839/?ref_=fn_tt_tt_1,340.0,English,USA,PG-13,6000000.0,2000,925.0,7.5,1.85,0,best in show,20789556.0
Color,Fred Savage,52.0,89.0,0.0,405.0,Brian Doyle-Murray,555.0,13235267.0,Comedy|Family,Lochlyn Munro,Daddy Day Camp ,12339,1752,Tamala Jones,2.0,competition|estranged father|skunk|summer camp|wall,http://www.imdb.com/title/tt0462244/?ref_=fn_tt_tt_1,32.0,English,USA,PG,6000000.0,2007,484.0,2.9,1.85,256,daddy day camp,18197398.0
Color,Christopher Guest,97.0,91.0,378.0,345.0,Christopher Guest,658.0,17508936.0,Comedy|Music,Michael McKean,A Mighty Wind ,22408,1660,Laura Harris,0.0,concert|mockumentary|musician|new york city|singer,http://www.imdb.com/title/tt0310281/?ref_=fn_tt_tt_1,272.0,English,USA,PG-13,,2003,378.0,7.3,1.85,0,a mighty wind,18750246.0
Color,Kevin Macdonald,252.0,121.0,162.0,25.0,Simon McBurney,1000.0,17605861.0,Biography|Drama|History|Thriller,David Oyelowo,The Last King of Scotland ,145580,1184,Abby Mukiibi Nkaaga,1.0,1970s|assassination|doctor|scottish|ugandan,http://www.imdb.com/title/tt0455590/?ref_=fn_tt_tt_1,351.0,English,UK,R,6000000.0,2006,149.0,7.7,2.35,0,the last king of scotland,48618191.0
Color,Ed Harris,115.0,122.0,0.0,221.0,Bud Cort,697.0,8596914.0,Biography|Drama,John Heard,Pollock ,23023,1517,Amy Madigan,0.0,1940s|artist|drinking|life magazine|painter,http://www.imdb.com/title/tt0183659/?ref_=fn_tt_tt_1,148.0,English,USA,R,6000000.0,2000,394.0,7.0,1.85,0,pollock,10558970.0
Color,Prachya Pinkaew,112.0,111.0,64.0,380.0,Nathan Jones,778.0,11905519.0,Action|Crime|Drama|Thriller,Jon Foo,The Protector ,30210,2205,Johnny Nguyen,0.0,die hard scenario|elephant|long take|police|sydney australia,http://www.imdb.com/title/tt0427954/?ref_=fn_tt_tt_1,214.0,Thai,Thailand,R,200000000.0,2005,635.0,7.1,1.85,0,the protector,27165581.0
Color,Gurinder Chadha,161.0,112.0,98.0,397.0,Parminder Nagra,883.0,32541719.0,Comedy|Drama|Romance|Sport,Archie Panjabi,Bend It Like Beckham ,89806,2201,Anupam Kher,0.0,hinduism|marriage engagement|soccer|team|tradition,http://www.imdb.com/title/tt0286499/?ref_=fn_tt_tt_1,438.0,English,UK,PG-13,3500159.0,2002,528.0,6.7,1.85,0,bend it like beckham,76583333.0
Color,Darren Grant,62.0,116.0,0.0,476.0,Kimberly Elise,907.0,50382128.0,Comedy|Drama|Romance,Cicely Tyson,Diary of a Mad Black Woman ,10472,2723,Tamara Taylor,0.0,comic relief|diary|kiss|madea series|state flag,http://www.imdb.com/title/tt0422093/?ref_=fn_tt_tt_1,202.0,English,USA,PG-13,5500000.0,2005,637.0,5.6,1.85,0,diary of a mad black woman,50652203.0
Color,Joseph Gordon-Levitt,364.0,90.0,23000.0,694.0,Scarlett Johansson,23000.0,24475193.0,Comedy|Drama|Romance,Joseph Gordon-Levitt,Don Jon ,190494,44265,Tony Danza,1.0,camera focus on female butt|cunnilingus|new jersey|oral sex|reference to facebook,http://www.imdb.com/title/tt2229499/?ref_=fn_tt_tt_1,314.0,English,USA,R,3000000.0,2013,19000.0,6.6,2.35,33000,don jon,39439355.0
Color,Terry Zwigoff,122.0,111.0,72.0,722.0,Steve Buscemi,19000.0,6200756.0,Comedy|Drama,Scarlett Johansson,Ghost World ,96129,34106,T.J. Thyne,0.0,art class|diner|friend|graduation|high school,http://www.imdb.com/title/tt0162346/?ref_=fn_tt_tt_1,488.0,English,USA,R,7000000.0,2001,12000.0,7.4,1.85,5000,ghost world,8764007.0
Color,Richard Eyre,100.0,91.0,14.0,548.0,Jim Broadbent,14000.0,1292119.0,Biography|Drama|Romance,Kate Winslet,Iris ,14786,16768,Kris Marshall,1.0,alzheimer's disease|book|love|novelist|writer,http://www.imdb.com/title/tt0280778/?ref_=fn_tt_tt_1,144.0,English,UK,R,5500000.0,2001,1000.0,7.1,1.85,0,iris,16153953.0
Color,Christophe Barratier,112.0,97.0,25.0,57.0,François Berléand,517.0,3629758.0,Drama|Music,Jean-Baptiste Maunier,The Chorus ,44151,745,Gérard Jugnot,0.0,boarding school|boy|choir|school|teacher,http://www.imdb.com/title/tt0372824/?ref_=fn_tt_tt_1,110.0,French,France,PG-13,5500000.0,2004,86.0,7.9,2.35,0,the chorus,82032134.0
Color,James Wan,318.0,106.0,0.0,482.0,Barbara Hershey,852.0,83574831.0,Fantasy|Horror|Thriller,Lin Shaye,Insidious: Chapter 2 ,109214,2975,Leigh Whannell,0.0,barricading a door|injection in leg|police detective|supernatural|taser,http://www.imdb.com/title/tt2226417/?ref_=fn_tt_tt_1,269.0,English,USA,PG-13,5000000.0,2013,618.0,6.6,2.35,35000,insidious: chapter 2,161919318.0
